"id","winner","rated","victory_status_class","base_time","add_time","total_time","white_rating","black_rating","rating_dif_abs","rating_dif_class","opening_class","opening_eco_mod","opening_ply"
"ERcEbmtN","black",1,0,10,0,10,1147,957,190,1,2,240,3
"Ga0rgSfm","white",1,1,10,0,10,1137,1050,87,1,2,241,5
"6abSTcSF","black",1,0,10,0,10,1147,1225,78,-1,2,240,6
"IN56zlIJ","black",1,1,10,0,10,1129,1135,6,0,2,220,3
"xuwxxgpb","white",1,0,10,0,10,1443,1139,304,1,2,244,5
"g3x3xfAl","black",1,1,10,0,10,1142,1469,327,-1,0,6,3
"IklNqQOw","white",1,0,10,0,10,1483,1145,338,1,0,0,1
"fFqUrizD","white",1,0,10,0,10,1281,1153,128,1,3,330,4
"tchdkuhO","black",1,0,10,0,10,1156,1545,389,-1,2,250,8
"I0TiJ2Ga","black",1,0,25,10,36,1652,1739,87,-1,1,110,2
"Iv7aDCAM","black",1,0,15,15,26,1761,1723,38,1,1,110,2
"bAkns0Jr","white",1,0,30,30,54,2200,1725,475,1,1,111,8
"VXqXfkrq","black",1,0,15,15,29,1748,1505,243,1,3,300,3
"BwW94jma","black",1,1,15,15,29,1677,1736,59,-1,1,113,5
"ZfiB5dU6","white",1,0,25,10,36,1577,1754,177,-1,1,113,5
"tS10y8Io","white",1,0,30,30,62,1753,1179,574,1,3,300,4
"2Ed1mG3V","white",1,0,25,10,37,1726,1711,15,1,0,40,1
"eUaQ5sWm","white",1,0,15,15,39,1693,1743,50,-1,1,110,2
"qTVP4j9X","black",1,0,15,15,20,1696,1729,33,-1,3,300,3
"AmROOVKU","white",1,0,15,15,35,1718,1696,22,1,3,300,3
"iqI94z0s","black",0,0,15,15,30,1718,1519,199,1,0,40,2
"XS2Wqewv","black",1,0,15,15,34,1742,1533,209,1,3,300,3
"tS6tvGNk","white",1,0,15,15,31,1712,1605,107,1,3,300,3
"3f35Wlwk","black",1,0,15,15,28,1733,1666,67,1,3,300,3
"BvQR69NU","white",1,0,15,15,34,1731,1735,4,0,2,202,8
"rBkEVEK8","white",1,1,15,15,52,1722,1600,122,1,3,300,3
"RaaXitQr","black",1,1,15,15,39,1746,1683,63,1,0,40,2
"DkQgh5HY","white",1,0,15,15,37,1794,1765,29,1,2,218,11
"qHIxUJal","white",1,0,15,15,27,1729,1564,165,1,0,40,1
"kOxDbue2","white",1,0,30,30,56,1757,1992,235,-1,0,25,8
"ZEroJxFf","black",1,0,30,30,53,2022,1865,157,1,2,201,7
"iePNTV78","black",1,0,10,0,10,1708,2016,308,-1,2,230,6
"Hj5KPRXb","black",1,0,10,0,10,1608,2012,404,-1,2,267,10
"T7dwhqQ5","white",1,1,10,0,10,1806,2048,242,-1,2,255,9
"GiMAcWct","black",1,0,10,0,10,1934,2031,97,-1,0,4,2
"A02Mshug","black",1,0,10,0,10,1787,2020,233,-1,3,307,6
"t69kqnWh","black",1,0,15,15,16,1728,2012,284,-1,1,100,2
"tX7IW7Pk","white",0,1,15,0,15,2322,2012,310,1,3,307,6
"9w4VjZfZ","white",0,0,5,5,10,2045,2012,33,1,0,20,2
"1cln6LHK","black",1,0,10,0,10,1851,1996,145,-1,3,307,6
"GF90gq47","black",1,0,15,10,25,1957,1972,15,-1,2,246,7
"X6oE2N0s","black",1,0,10,0,10,1858,1948,90,-1,2,244,5
"NjcbiyTR","white",1,1,10,2,12,2027,1976,51,1,2,230,6
"sWk7HRlo","white",1,0,5,5,7,2094,2004,90,1,3,300,3
"XtlmMajc","black",1,0,10,0,10,2095,1947,148,1,1,100,5
"6sLz9yMf","black",1,1,10,0,10,1964,1892,72,1,3,302,4
"y6gGuSSY","white",1,1,10,0,10,1955,1942,13,1,2,257,10
"0cWN406h","white",1,0,10,0,10,2215,1966,249,1,2,245,8
"XBFWTjXc","white",1,1,10,0,10,2203,1997,206,1,2,245,8
"JIK0gMs3","black",1,0,10,5,17,2047,1855,192,1,3,300,3
"vHslXAkU","black",1,1,5,7,12,1702,1748,46,-1,1,100,2
"5ajFuLhq","black",1,0,12,0,12,1625,1500,125,1,1,100,5
"NTjCagBR","white",1,1,10,0,10,1725,1984,259,-1,1,147,10
"0szxiSdT","black",1,1,10,0,10,1143,1984,841,-1,1,120,2
"rjbdkm9Y","white",1,0,10,0,10,1983,1281,702,1,3,300,3
"felFqnzl","black",1,0,10,0,10,1840,1975,135,-1,1,140,5
"p7GC1zEA","white",1,0,10,0,10,2091,1985,106,1,1,123,4
"RL7HEfVX","black",1,0,10,0,10,1891,1974,83,-1,1,140,4
"ijwWWCbq","white",1,0,10,0,10,1827,1994,167,-1,0,15,4
"tlMJj6K7","black",1,1,10,0,10,2003,2121,118,-1,0,45,2
"PQcIOgIT","white",1,0,10,0,10,2002,1499,503,1,3,310,4
"c399HvA0","white",1,0,10,0,10,1986,2028,42,-1,3,300,3
"BMh2IFcN","black",1,1,10,0,10,1769,1980,211,-1,1,120,2
"VKToQUtg","black",1,0,10,0,10,1659,1971,312,-1,1,120,3
"n4o1FqOr","white",1,1,10,0,10,1965,1741,224,1,3,300,3
"QsPOyRNm","white",1,0,10,0,10,1962,1559,403,1,3,300,3
"tNp7wmDA","black",1,1,10,0,10,1839,1952,113,-1,0,8,4
"WoZqU6Ur","black",1,0,10,0,10,1702,1946,244,-1,3,300,3
"KAYHgLSs","black",1,0,10,0,10,1974,1929,45,1,1,144,8
"ECQZchLt","white",1,0,10,0,10,1919,1798,121,1,0,80,2
"LZ5Lq6UE","black",1,0,10,0,10,1880,1904,24,-1,1,148,11
"NeUH1fsr","black",1,0,5,10,14,1481,1659,178,-1,0,17,4
"NFs4kper","white",1,0,5,10,20,1650,1488,162,1,1,127,3
"lU8jOx0M","white",1,0,15,15,22,1634,1611,23,1,1,190,10
"khDjOwgp","white",1,0,30,0,30,1477,1088,389,1,1,100,2
"LgTkIBgg","white",1,1,4,20,27,1550,1105,445,1,0,40,2
"tr8TdGtn","white",0,0,5,8,9,1653,1105,548,1,2,240,4
"I2NjXJTW","black",1,0,8,0,8,1128,1514,386,-1,2,220,3
"aWiMYgm2","white",1,0,7,2,8,1347,1213,134,1,2,220,3
"k6lvp2L5","white",1,0,8,8,14,1322,1500,178,-1,0,4,2
"OVDosFlI","white",1,0,10,0,10,1904,1887,17,1,3,331,5
"03q0xjq7","white",1,0,10,0,10,1872,2021,149,-1,3,300,5
"lJgIJQNO","black",1,0,10,0,10,1817,1863,46,-1,3,331,11
"dvzOHjiU","black",1,0,10,0,10,1873,1887,14,-1,0,40,2
"efdpfM8y","white",1,0,10,0,10,1951,1882,69,1,2,244,8
"4s4fA97l","white",1,0,5,12,14,2062,1888,174,1,3,300,3
"Xgif5dJN","white",1,0,10,0,10,1875,1975,100,-1,0,45,2
"87RNbuia","white",1,0,10,0,10,2109,1879,230,1,2,253,9
"q13PSZxY","black",1,0,10,0,10,1893,1813,80,1,3,300,5
"xWBvFpBN","white",1,0,10,0,10,1902,1904,2,0,2,250,6
"YaQWFwbu","white",1,0,10,0,10,1857,1916,59,-1,2,289,28
"AbmeSgDu","white",1,0,10,0,10,1905,1902,3,0,0,41,2
"yyOI0nz4","white",1,0,10,0,10,2161,1910,251,1,3,330,4
"GN994wIK","white",1,1,10,0,10,1905,1690,215,1,3,300,5
"nbrEnrsW","white",1,1,10,0,10,1891,2006,115,-1,3,300,5
"k9LdCu97","black",1,1,10,0,10,1900,1880,20,1,2,230,4
"KFRmTDy4","white",0,0,10,5,14,1738,1500,238,1,3,300,3
"SJBDnHB4","black",0,0,15,2,17,1488,1738,250,-1,2,250,8
"MaTlgS4N","black",0,0,5,8,15,1738,1500,238,1,3,300,3
"k7KxcrOQ","black",0,0,5,8,13,1500,1738,238,-1,1,192,11
"BNP0Fn8G","white",1,0,45,45,68,1726,1688,38,1,0,46,5
"nGxiQZIt","black",1,1,45,45,92,1646,1715,69,-1,1,190,11
"u7EI8mxC","white",0,1,10,0,10,1500,1715,215,-1,1,194,11
"CGG3wtXt","black",0,1,30,0,30,1500,1715,215,-1,1,150,4
"UrPPfP9I","black",0,0,15,15,34,1715,1652,63,1,3,300,3
"fdBTq8Br","white",0,1,15,15,27,1715,1115,600,1,0,41,2
"tii4gkTK","black",0,0,5,8,13,1712,1500,212,1,3,300,3
"8uI9fk5x","white",0,0,10,0,10,1712,1087,625,1,3,300,3
"YsUL60R2","black",0,1,5,8,12,1500,1712,212,-1,1,190,10
"Uz0bN0SG","white",0,1,10,0,10,1430,1712,282,-1,0,0,1
"PtX6fZqe","black",1,0,45,45,100,1650,1699,49,-1,1,130,4
"o76AcBhg","white",1,0,10,0,10,1500,1713,213,-1,1,150,5
"1DzPZnsa","black",1,1,60,0,60,1410,1709,299,-1,1,122,3
"MX4xrsDn","white",0,0,10,2,11,1709,1500,209,1,3,300,3
"aoK4f9Z5","white",1,0,45,45,86,1692,1741,49,-1,3,300,3
"241PwGm5","white",0,1,60,0,60,1692,1500,192,1,3,300,3
"ykRFZh7w","black",1,1,10,15,32,1361,1688,327,-1,1,120,2
"MZipFR04","white",1,0,15,10,28,1683,1366,317,1,3,300,3
"cdmvLY8s","white",1,0,15,0,15,1667,1480,187,1,0,40,2
"TcLFlIvg","white",0,1,20,0,20,1663,1500,163,1,3,300,4
"axBjREIG","black",0,0,7,7,16,1663,1487,176,1,0,40,2
"CCKsOjVb","black",0,1,7,7,15,1487,1663,176,-1,1,120,2
"JXJFJCtG","black",0,0,180,0,180,926,1663,737,-1,1,120,3
"K3eN2D6d","black",0,0,15,15,21,1852,1663,189,1,0,40,2
"If71oYZv","white",0,0,15,10,25,1663,1223,440,1,0,44,4
"3RT1kKyr","black",0,1,35,1,36,1500,1663,163,-1,1,120,3
"RlmrLmmo","white",1,0,10,10,14,1653,1535,118,1,3,320,5
"FVQiNkts","black",0,0,10,0,10,1653,1500,153,1,2,250,6
"G9l6osF0","black",0,0,15,0,15,1653,1500,153,1,2,250,6
"4z7N0RT4","white",0,1,10,11,23,1653,1403,250,1,2,241,5
"zAdMiqwc","black",0,0,10,11,12,1403,1653,250,-1,1,120,3
"RK7sT99K","black",0,0,15,5,17,1500,1653,153,-1,1,150,4
"1cdZ4Ph7","white",1,0,8,45,45,1645,1436,209,1,2,255,7
"7YctYXVo","black",1,1,20,0,20,1370,1639,269,-1,0,46,5
"MyNHMrQi","black",1,0,10,0,10,1659,1592,67,1,1,120,2
"G4W2iQmz","black",0,1,25,5,27,1211,1659,448,-1,0,3,2
"mLY9CCtH","white",1,0,10,0,10,1822,1767,55,1,2,202,11
"dGvzzC9L","white",1,0,10,0,10,1754,1835,81,-1,2,203,5
"9yk05cEY","white",1,0,10,0,10,1732,1784,52,-1,1,130,4
"qydklv3v","white",1,0,10,0,10,1875,1739,136,1,2,202,7
"LXLF9p3n","white",1,1,10,0,10,1731,1653,78,1,2,264,9
"mTA0NNsB","white",1,0,10,0,10,1721,1697,24,1,2,264,7
"RL6qSCcq","white",1,0,10,0,10,1696,1733,37,-1,2,202,6
"jluZ5Omm","white",1,1,10,0,10,1722,1727,5,0,1,101,4
"XBUWO5rG","white",1,0,10,0,10,1779,1731,48,1,0,18,5
"8aiEYF43","white",1,0,10,0,10,1766,1741,25,1,2,200,3
"h0rjBqbg","black",1,1,10,0,10,1751,1745,6,0,2,241,5
"uL6Nxgn0","white",1,0,10,0,10,1793,1761,32,1,3,330,4
"6sYiG1AZ","white",1,0,10,0,10,1737,1772,35,-1,2,200,3
"wvMSm5qB","white",1,1,10,0,10,1762,1747,15,1,2,262,6
"vCnvkZer","black",1,1,10,0,10,1664,1754,90,-1,2,200,3
"V3VBRNC1","white",1,0,10,0,10,1748,1614,134,1,2,241,5
"Wk9r2bSX","black",1,1,10,0,10,1651,1740,89,-1,2,200,2
"nIs1qsSn","black",1,0,10,0,10,1748,1813,65,-1,1,103,6
"p61Ii6wV","white",1,0,10,0,10,1737,1752,15,-1,1,122,6
"yWa3nxQw","black",1,1,10,0,10,1802,1725,77,1,0,40,2
"GAW59vme","black",1,0,10,0,10,1684,1715,31,-1,2,202,7
"GPvhi4MM","white",1,1,10,0,10,1709,1726,17,-1,2,200,3
"CQzxlZp5","black",1,0,10,0,10,1731,1958,227,-1,2,262,6
"jaC1mFkm","white",1,0,10,0,10,1721,1695,26,1,2,241,5
"RNCvtp7r","white",1,0,10,0,10,1611,1735,124,-1,2,202,9
"m95wevwv","white",1,1,10,0,10,1724,1735,11,-1,1,101,4
"TUwmJs5p","white",1,1,10,0,10,1671,1737,66,-1,2,200,3
"9yZftlCd","white",1,0,10,0,10,1727,1680,47,1,2,203,5
"hBTQ5LAR","black",1,0,10,0,10,1705,1718,13,-1,0,40,2
"jwABBSTV","white",1,0,10,0,10,1708,1696,12,1,1,100,2
"QrF3BDIa","white",1,1,10,0,10,1740,1709,31,1,4,411,8
"nikr5uzL","black",1,1,8,0,8,1719,1737,18,-1,2,260,5
"BTqWnWRo","black",1,1,8,0,8,1833,1705,128,1,0,47,4
"hQKvnrLl","white",1,0,10,0,10,1751,1715,36,1,2,201,5
"9aeHEb3A","white",1,0,10,0,10,1698,1925,227,-1,1,112,5
"5DIqQBnL","black",1,1,10,0,10,1709,1706,3,0,2,242,5
"AEeLgUZA","white",1,1,10,0,10,1600,1723,123,-1,2,200,3
"0QD9C9Av","black",1,0,10,0,10,1739,1712,27,1,2,214,12
"O8d4BKPg","white",1,0,10,0,10,1705,1564,141,1,1,122,6
"KKYCfsLC","black",1,1,10,0,10,1715,1685,30,1,1,122,3
"h3JwL5jE","black",1,0,10,0,10,1637,1707,70,-1,2,200,2
"Zq4NHjPT","white",1,1,8,0,8,1701,1500,201,1,2,203,6
"kV33ACE5","white",1,1,8,0,8,1643,1714,71,-1,2,202,7
"gvOqXp6U","white",1,0,10,0,10,1707,1585,122,1,2,240,4
"3Hvfbc0M","white",1,1,10,0,10,1694,1695,1,0,1,112,3
"BbSWCxIt","white",1,0,10,8,21,2040,2020,20,1,4,453,12
"tFAPtTO8","black",1,0,12,15,35,2017,2008,9,0,4,468,15
"avelaq89","white",1,1,12,5,16,1846,2025,179,-1,1,124,6
"ygB7FjSs","white",1,0,14,14,20,2014,1999,15,1,3,353,8
"H7gg4STq","black",1,1,10,0,10,1879,2007,128,-1,2,244,5
"UySXY4jA","black",1,0,12,5,15,2012,2216,204,-1,1,135,13
"pC3DfZBm","white",1,0,12,5,15,2208,2018,190,1,2,245,9
"vJWEsA4S","black",1,0,12,5,14,2024,2200,176,-1,1,135,13
"uWLvcuxn","white",1,0,15,0,15,2019,1778,241,1,0,21,3
"HHSf3mzZ","black",1,0,20,0,20,2055,2007,48,1,4,420,8
"3SCuBinP","white",1,0,10,0,10,1997,1956,41,1,1,194,11
"fIgszdZ1","white",1,0,10,0,10,1840,2013,173,-1,4,420,8
"xEA1801v","white",1,0,10,0,10,2008,1795,213,1,2,254,11
"UAuodnYK","black",1,0,10,0,10,2018,2053,35,-1,2,254,11
"h0uphqs2","white",1,0,8,0,8,2006,2078,72,-1,1,176,17
"tkphzxWZ","white",1,1,10,0,10,1999,1863,136,1,2,255,6
"9GBxaeby","black",1,0,10,0,10,1967,1989,22,-1,4,435,10
"yMvAFKkP","black",1,0,10,0,10,1773,1984,211,-1,4,420,8
"Myygzudq","white",1,0,10,0,10,1979,1778,201,1,2,210,5
"PcsDFJAL","black",0,0,10,30,24,1972,2447,475,-1,3,357,16
"NiDuiCut","black",1,1,15,0,15,1840,1972,132,-1,1,122,6
"IyaHsNh3","black",1,0,10,0,10,1990,1913,77,1,1,132,7
"9vNnlHMN","black",1,0,10,0,10,2001,2006,5,0,2,242,15
"f5qrxixx","black",1,0,10,0,10,2019,1989,30,1,2,230,4
"APEvwy9z","white",1,0,6,10,28,1981,1865,116,1,3,355,11
"ualgshKC","black",1,0,15,5,20,1878,1973,95,-1,2,288,20
"aKTA0hwo","black",1,0,10,0,10,1987,1883,104,1,1,143,10
"N88IVgB5","white",1,0,10,0,10,1977,1948,29,1,3,315,7
"4LsAPNh1","black",1,0,15,15,26,1617,1437,180,1,2,200,3
"orAOYWnJ","black",1,0,15,15,23,1471,1610,139,-1,2,202,7
"gXK56yBe","white",1,0,15,15,25,1599,1606,7,0,2,244,5
"Oif0VwOW","white",1,0,15,15,24,1588,1612,24,-1,2,202,9
"fLKdfWoW","white",1,0,15,15,21,1520,1601,81,-1,2,200,5
"miX6bsxN","black",1,0,15,15,20,1610,1635,25,-1,1,154,6
"BMKBrt0i","black",1,0,15,15,36,1548,1601,53,-1,4,420,6
"Hve0K90k","white",1,0,15,15,20,1527,1614,87,-1,2,200,3
"1iyucBgT","black",1,0,15,15,20,1623,1684,61,-1,1,101,4
"96naRgmH","white",1,0,15,15,35,1524,1637,113,-1,2,200,3
"dyfCDPfE","white",1,1,15,15,33,1626,1624,2,0,1,140,6
"sWbQjLC5","white",1,0,15,15,28,1618,1525,93,1,1,101,4
"viYCzdi0","black",1,0,15,15,33,1703,1604,99,1,2,200,3
"jM97zCq3","white",1,0,15,15,29,1494,1619,125,-1,2,200,7
"qM60nmmC","black",1,0,15,15,23,1630,1629,1,0,1,132,8
"bowcT3pU","white",1,0,15,15,30,1594,1642,48,-1,2,200,3
"jxEJeqw4","black",1,0,15,15,29,1460,1636,176,-1,2,202,7
"vcbkGc8Y","white",1,1,15,15,37,1627,1573,54,1,2,241,8
"vsZOrrXx","white",1,0,15,15,29,1615,1662,47,-1,2,200,3
"EQwkA7Za","white",1,1,15,15,25,1636,1625,11,1,2,203,5
"Be2m2x3C","black",1,1,15,15,33,1610,1614,4,0,2,200,3
"fccfMWwc","white",1,1,15,15,21,1602,1621,19,-1,2,244,5
"hb0pD9NT","white",1,0,15,15,20,1591,1575,16,1,1,112,7
"bxx1K5uM","white",1,0,15,15,29,1572,1869,297,-1,2,244,11
"874a9mmN","black",1,0,15,15,22,1561,1557,4,0,2,200,3
"v0Pj2Kpj","black",1,1,30,30,60,1751,1539,212,1,4,448,10
"hquY3jBX","white",1,1,15,15,32,1530,1444,86,1,2,244,5
"CMAafD2x","white",1,0,30,30,98,1922,1533,389,1,2,203,5
"gdEB9wAt","black",1,1,15,15,27,1468,1524,56,-1,2,202,6
"gwUPQO5j","black",1,0,15,15,22,1524,1513,11,1,0,22,6
"9A1dfrVB","white",1,0,30,30,58,1511,997,514,1,1,132,5
"fuoMf45h","white",1,0,15,15,32,1499,1519,20,-1,1,194,11
"82eQJjMY","black",1,1,15,15,44,1500,1492,8,0,2,201,5
"t5a4SqWn","white",1,0,15,15,17,1482,1455,27,1,2,242,6
"bnNp1Kvr","black",1,0,15,15,28,1310,1476,166,-1,2,202,7
"wWqLuzp7","white",1,0,15,15,21,1466,1433,33,1,1,132,5
"VI2cow8L","white",1,0,15,15,21,1506,1476,30,1,3,335,7
"CTI90Nr9","white",1,0,15,15,20,1514,1486,28,1,3,315,8
"PQieTr1j","black",1,0,15,15,25,1495,1562,67,-1,2,244,7
"agBM6XIu","black",1,1,15,15,28,1306,1489,183,-1,3,335,7
"AwjMYSh9","white",1,0,15,15,29,1479,1459,20,1,2,244,5
"Sex35bOq","black",1,0,15,15,21,1490,1487,3,0,2,244,5
"SfbROz3i","white",1,0,15,15,25,1453,1503,50,-1,2,202,5
"vbc1gHum","black",1,0,15,15,19,1516,1467,49,1,1,112,7
"pDADqjxu","black",1,0,30,30,64,2144,2079,65,1,2,205,12
"NDwH13XO","black",1,0,30,30,69,2046,2136,90,-1,4,473,12
"Ss4k5BZz","white",0,0,15,10,22,2136,2243,107,-1,1,102,4
"Hl3GZo6c","white",0,0,5,5,14,2136,1931,205,1,2,260,8
"pbn8kiG5","black",0,1,5,5,8,1931,2136,205,-1,2,244,5
"ldhTrMwX","white",0,0,5,5,8,2136,1931,205,1,2,260,8
"HZTniDNC","white",0,0,5,5,9,1931,2136,205,-1,2,255,7
"vSuqSvzd","black",0,0,5,5,11,2136,1931,205,1,2,260,8
"n0SgVHUU","white",1,0,60,30,114,2123,2214,91,-1,2,260,6
"OAvWzvjS","black",1,0,15,10,32,2004,2115,111,-1,4,477,8
"Prh2FiPz","white",1,0,15,10,25,2108,1984,124,1,2,203,6
"0605aXGr","black",1,0,10,0,10,1935,2102,167,-1,4,477,8
"52TB613t","black",1,0,30,30,61,2109,2240,131,-1,1,101,6
"YCi73cDU","black",1,0,30,30,91,1902,2104,202,-1,4,494,14
"O4doB4iY","black",1,0,10,0,10,1980,2097,117,-1,0,48,5
"0jtMyuKt","white",0,0,90,30,130,2204,2097,107,1,0,4,3
"WOaI81Rj","black",0,0,45,45,123,2097,2243,146,-1,1,120,3
"aIsK6TJk","black",1,0,15,0,15,2104,2124,20,-1,1,156,11
"ocPFHuD0","black",1,0,15,0,15,2119,1959,160,1,2,268,7
"1B3yBZsR","white",1,0,30,30,54,1595,1332,263,1,0,45,2
"OUCdQbcq","black",1,0,30,30,59,1334,1735,401,-1,4,451,10
"oK51C1ur","black",0,0,30,30,57,1334,2475,1141,-1,0,40,4
"oHKrRS0n","black",0,0,10,0,10,2108,1334,774,1,2,255,7
"qNqOyrvE","white",1,0,30,30,66,1738,1337,401,1,2,268,9
"M3lOLm8y","white",0,0,10,2,12,2549,1337,1212,1,2,244,5
"b76uTk2f","white",0,1,10,0,10,1337,1331,6,0,3,341,11
"eGYl2uTT","white",0,0,10,0,10,1337,1331,6,0,0,44,6
"JeSxkoWw","white",0,0,10,0,10,1337,1331,6,0,3,385,8
"jfqW6r8I","white",1,1,10,0,10,1601,1341,260,1,2,277,9
"wA0u0jGx","black",1,0,10,0,10,1347,1546,199,-1,3,320,5
"ffmO5hgC","black",1,0,10,0,10,1330,1653,323,-1,3,320,5
"I8La0fLI","black",1,0,10,0,10,1776,1735,41,1,1,113,7
"aA83joLd","white",1,0,10,0,10,1721,1834,113,-1,3,317,10
"g49CV7Kz","white",1,0,10,0,10,1793,1730,63,1,1,113,7
"gMaxuDlU","black",0,0,10,0,10,1784,1812,28,-1,1,108,8
"4LDNEO12","black",0,0,10,0,10,1812,2012,200,-1,0,43,2
"wTXJOlLe","black",0,0,5,5,9,1624,1812,188,-1,4,461,9
"VUls9OMa","white",0,0,10,0,10,1791,1812,21,-1,1,109,10
"vRYzjVFM","white",0,1,10,0,10,1812,1704,108,1,3,302,4
"Vyl8jcMD","white",0,0,10,0,10,1812,1812,0,0,3,302,3
"h9UaIYSU","black",0,0,10,0,10,1816,1812,4,0,4,461,9
"MqCi655F","black",0,0,10,0,10,1812,1853,41,-1,3,302,5
"wWN5S5NT","black",0,1,10,0,10,1156,1812,656,-1,0,0,1
"uDpTTeJT","black",0,1,10,0,10,1757,1812,55,-1,4,460,5
"Su72rifL","black",0,1,10,0,10,1812,1852,40,-1,3,302,3
"4gT86pet","black",0,1,10,0,10,1285,1812,527,-1,0,48,5
"kpoJ3knn","white",0,0,10,0,10,1812,1820,8,0,3,302,5
"aYSOyjwX","white",0,1,10,0,10,1812,1500,312,1,3,302,3
"rkyra9Dc","black",0,0,10,0,10,1711,1812,101,-1,0,0,1
"kOKSxUVp","black",0,0,10,0,10,1625,1812,187,-1,1,107,6
"5NWdxXyM","white",0,1,10,0,10,1711,1812,101,-1,1,107,2
"gycUodEJ","white",0,0,10,0,10,1812,1792,20,1,3,302,4
"mgOY4vyo","white",0,0,10,0,10,1812,1624,188,1,0,41,2
"Ekc8ABhQ","white",0,0,10,0,10,1742,1812,70,-1,0,45,2
"FfmgkVUc","white",0,1,10,0,10,1760,1812,52,-1,4,491,11
"s2jbyJ0H","white",0,0,10,0,10,1812,1726,86,1,3,302,3
"PZAJ35aM","black",0,0,10,0,10,1800,1812,12,-1,1,107,7
"YZO402Ei","black",0,0,10,0,10,1812,1834,22,-1,0,80,2
"CVo1AaWM","black",0,1,10,0,10,1812,2203,391,-1,3,302,5
"j5KsdsZw","black",0,0,10,0,10,1812,1921,109,-1,3,302,5
"U1TEPldO","white",0,0,10,0,10,1812,1664,148,1,0,40,2
"O9YJRylR","white",0,0,10,0,10,1755,1812,57,-1,1,107,6
"cOprBSpr","black",0,0,10,0,10,1500,1812,312,-1,0,0,1
"uBsDl9a7","white",0,0,10,0,10,1812,1709,103,1,0,40,2
"kL94bTCK","black",0,0,10,0,10,1812,1837,25,-1,0,46,5
"HecdChIB","white",0,1,10,0,10,1695,1812,117,-1,4,481,10
"ZoA02dEA","black",0,1,10,0,10,1812,1975,163,-1,3,302,5
"gpL1GVg6","black",0,0,10,0,10,1446,1812,366,-1,0,0,5
"y2PSJM89","black",0,0,10,0,10,1862,1812,50,1,4,461,6
"FWe0VEI4","white",0,0,10,0,10,1812,1735,77,1,0,40,1
"qh8N8JOZ","white",0,0,10,0,10,1787,1812,25,-1,0,15,4
"FFJVD7fA","black",0,0,20,0,20,983,1714,731,-1,2,244,4
"UgQdSMSf","black",1,1,30,30,60,994,1192,198,-1,2,210,6
"Epwf67Ta","white",1,1,45,45,74,1616,998,618,1,2,250,5
"VaMUSDpI","black",1,1,30,30,61,999,1701,702,-1,1,101,2
"y0xbJfbw","black",0,1,9,8,12,999,1368,369,-1,2,277,9
"mMuqBcE9","white",0,1,20,20,51,1810,999,811,1,1,120,2
"OHCJOh13","black",0,1,20,20,36,999,1810,811,-1,1,101,6
"kjL3jyeL","white",0,1,20,20,34,1810,999,811,1,2,267,8
"gY62scUn","black",0,1,20,20,31,999,1810,811,-1,1,100,2
"H3seTkan","white",0,0,20,20,32,1810,999,811,1,1,120,2
"eELSAQUc","black",0,1,20,20,35,999,1810,811,-1,1,120,2
"AGVfItd2","white",1,1,20,20,35,1300,1006,294,1,2,247,7
"TEecPRdJ","white",0,0,45,45,66,1812,1006,806,1,1,154,5
"zG6gwSFK","white",0,0,5,5,7,1424,1006,418,1,2,245,7
"HaAi9Cpd","black",0,0,5,5,7,1006,1293,287,-1,1,100,2
"JjgwLXWx","black",1,1,9,4,14,1015,981,34,1,1,120,2
"n0s6sZaz","white",0,1,45,45,91,1349,981,368,1,3,310,4
"QOpWZDja","white",0,1,5,5,7,1601,981,620,1,2,248,7
"WEXRWkOx","black",1,0,15,0,15,1024,952,72,1,2,244,5
"EbqSzn7Q","black",1,0,6,7,15,965,1160,195,-1,2,244,4
"bcLM0O2F","white",1,1,10,1,12,1366,970,396,1,1,123,3
"3EjZG9D4","white",1,0,10,8,17,1164,984,180,1,1,120,2
"gxQjNpo7","black",1,1,15,15,19,1003,1122,119,-1,2,241,4
"UeoQFw6v","black",0,1,15,15,28,1003,1623,620,-1,2,242,4
"BPKHGBJc","black",1,0,45,45,106,2207,2079,128,1,2,265,6
"nihPe3HT","black",1,0,15,10,30,2017,2070,53,-1,2,265,6
"675MBlTn","black",1,1,15,10,22,2088,1815,273,1,2,250,9
"BdPf8bNn","black",1,0,15,10,29,1890,2083,193,-1,2,254,11
"J2tSEnv5","white",1,0,15,10,29,2078,1843,235,1,3,330,4
"cxCx6anL","black",1,0,15,10,22,1842,2073,231,-1,0,57,6
"BOx8YbwI","white",1,0,15,10,24,2064,1986,78,1,0,60,6
"6cRI7nVZ","black",1,0,15,10,28,1818,2060,242,-1,2,267,10
"p4Zek4Y7","white",1,0,15,10,25,2052,1940,112,1,0,40,2
"N7AMkPfL","black",1,0,15,10,21,1949,2044,95,-1,2,250,9
"JFyjPdqb","black",1,0,15,10,35,2060,1865,195,1,3,302,5
"jdoXGSyM","black",1,1,15,10,35,2035,2050,15,-1,2,267,8
"74LRC0m6","white",1,0,15,10,28,2043,1898,145,1,0,40,4
"iUI5fuAL","black",1,0,15,10,30,2050,2028,22,1,4,490,9
"qSmJxs6L","white",1,0,15,10,24,2044,1874,170,1,0,40,6
"izMe5pGf","white",1,0,15,10,26,1877,2044,167,-1,2,267,10
"BiiC5fxA","white",0,1,10,5,18,2044,1491,553,1,3,306,4
